EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
594.0,211.0,8.118712156540443,0.9947960476424935,-1.7446598227347137,-50.0,0.9990543078863363,62,0.9990543078863363,60,0.12149359699985184,0.014964639053248916,14,0.0,15,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
595.0,211.0,8.0064248255943,-1.160412026190705,1.4552914541642894,-50.0,0.9981176627976813,59,0.9981176627976813,56,0.12148006179358765,0.01517282238200125,14,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
596.0,211.0,7.965394119190414,1.4149710691875006,-0.9814770072749226,-50.0,1.000205038036938,65,1.000205038036938,56,0.10092475425201802,0.012670403088890196,15,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
597.0,211.0,8.091282723971572,-0.6642626517614724,0.1132807240472646,-50.0,1.0001444890093691,67,1.0001444890093691,61,0.17245765537948915,0.021314006846968638,10,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
598.0,211.0,8.061670267899778,0.4044210128489838,0.7015664642860813,-50.0,1.0006650900129324,57,1.0006650900129324,55,0.11782399180416837,0.014615332541362276,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
599.0,211.0,8.185327766283837,1.6708331272365622,0.8325541774820618,-50.0,1.001228678759956,63,1.001228678759956,58,0.08497673490105032,0.010381592200996248,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
600.0,211.0,8.089968759594703,-0.23460690823304403,-0.12822881000211198,-50.0,0.9998542019189717,59,0.9998542019189717,58,0.08928703223593508,0.011036758594406271,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
601.0,211.0,8.078467235741718,-0.24726206154989427,-0.6199469597005784,-50.0,0.998860211142437,55,0.998860211142437,54,0.10023406076400135,0.012407559236055804,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
602.0,211.0,7.971081659090301,-0.16287668301748057,-1.6297317692555657,-50.0,0.9996888018559892,61,0.9996888018559892,62,0.0767016543294179,0.009622490097306502,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
603.0,211.0,7.849802056630324,-0.10733083617538343,0.9850702074303862,-50.0,0.9990207451068949,62,0.9990207451068949,60,0.1518571813271285,0.01934535167021983,14,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
604.0,211.0,8.061151152647168,1.0426171019881523,1.6965690844635006,-50.0,0.9993465325229132,64,0.9993465325229132,66,0.05305611644900399,0.006581704702507793,12,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
605.0,321.0,8.123880559213017,-1.5020541877568738,1.2790737883535421,-50.0,0.998933647993009,56,0.998933647993009,61,0.08330107860690537,0.010253853192417563,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,2
