EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
5943.0,211.0,7.999936610910509,-0.8798018031169763,1.2972981418201532,-50.0,0.9999582652096702,57,0.9999582652096702,56,0.1499882526211067,0.018748680135358707,12,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5944.0,321.0,7.8464438249838935,0.3062096245189701,-1.5165305422342537,-50.0,0.998237539759696,65,0.998237539759696,64,0.11094155261468655,0.014139087093370516,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,3
5945.0,211.0,7.933939400861199,-0.7390940445252401,1.466170542390208,-50.0,0.996946716969896,61,0.996946716969896,65,0.15648354040425919,0.019723309253820806,11,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5946.0,211.0,7.892831321765502,-0.17475291811523916,-1.2819865088530102,-50.0,1.0000094021723047,59,1.0000094021723047,65,0.05100706544077282,0.006462454772106207,14,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5947.0,211.0,8.147838062590784,0.3981794516922205,2.037484655080071,-50.0,0.9992214856941856,61,0.9992214856941856,68,0.07130688827720116,0.008751632976677935,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5948.0,211.0,7.789563800825772,0.7846770032628547,0.28061245629323056,-50.0,1.0006759912421401,60,1.0006759912421401,61,0.1541174115113641,0.019785114475219537,15,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5949.0,211.0,8.10589581977978,-1.070031494579237,1.0661336603088838,-50.0,1.0002330781667337,63,1.0002330781667337,61,0.07577163665519626,0.00934771903560621,12,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5950.0,211.0,7.948833729501516,-0.4968507004166874,0.6453787471669832,-50.0,1.000346672522318,62,1.000346672522318,59,0.05926196830533448,0.007455429352533569,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5951.0,211.0,8.071939237306943,0.5158969246270824,-0.7220453165003325,-50.0,0.9978467377114172,59,0.9978467377114172,61,0.05382622598917301,0.0066683140701058055,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5952.0,211.0,8.017475162154213,-0.15197367872563022,1.545742845217237,-50.0,1.0010685292628987,63,1.0010685292628987,64,0.06919244602596022,0.008630203976505857,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5953.0,211.0,7.908895064436004,0.06759603603984704,-0.10249675074215844,-50.0,1.0008383428933556,63,1.0008383428933556,64,0.11886381294464471,0.015029130109355051,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5954.0,211.0,8.057764176438344,-1.1427199640227566,-0.11652877635142342,-50.0,1.0004100196372194,61,1.0004100196372194,56,0.1302223735680409,0.016161105080342672,14,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5955.0,211.0,7.931958488991327,-0.7366367095857405,1.5332220054736505,-50.0,0.9987625989342582,64,0.9987625989342582,59,-0.03785067705871081,-0.0047719207193586965,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5956.0,211.0,7.975096573782331,0.7682787087551011,2.1217519224887043,-50.0,0.9993964423971254,59,0.9993964423971254,62,0.1092849723074843,0.013703278862697704,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5957.0,211.0,7.826811139146842,0.38582249461090734,1.6943310702230365,-50.0,1.0002983364980556,61,1.0002983364980556,58,0.14676853667411485,0.018752022255913704,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5958.0,211.0,7.749252632240078,1.5658507787439002,-0.7669102429675608,-50.0,0.9973695450195811,68,0.9973695450195811,62,0.09878709433704953,0.01274795119287434,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5959.0,211.0,8.041292542135212,-0.6719584284642202,2.0386926962968333,-50.0,0.9993975245981485,61,0.9993975245981485,68,0.14313747138436644,0.017800306435109377,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5960.0,211.0,8.15061844919775,-0.5436530158993255,0.2485333410568357,-50.0,1.0001034545937217,62,1.0001034545937217,63,0.15007003561504478,0.018412104130554153,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
