#class tools::wcsv::ntuple
#title Pion-Kaon Decay Data
#separator 44
#vector_separator 59
#column int EventID
#column int RunNumber
#column int PrimaryPDG
#column double PrimaryMom
#column double PrimaryPosX
#column double PrimaryPosY
#column double PrimaryPosZ
#column double RICH1_Beta
#column int RICH1_NPE
#column double RICH2_Beta
#column int RICH2_NPE
#column double Calo_TotalE
#column double Calo_EoP
#column int DWC1_NHits
#column double DWC1_TrackAngle
#column int DWC2_NHits
#column double DWC2_TrackAngle
#column int DecayKinkDetected
#column int SC1_Hit
#column int SC2_Hit
#column double TOF
#column int Decayed
#column double DecayPosX
#column double DecayPosY
#column double DecayPosZ
#column double DecayTime
#column int DecayProductPDG
#column int ReconstructedPID
#column int Survived
12,0,211,8.04524,-1.81875,-0.0764064,-50,0,0,3.76088,614,0.0236319,0.00293738,0,0,9,0,0,0,1,0,0,0,0,0,0,0,-13,1
22,0,211,7.90117,0.29181,-0.941452,-50,0,0,3.58412,640,0.576814,0.0730037,0,0,9,0,0,0,1,0,0,0,0,0,0,0,-13,1
