#class tools::wcsv::ntuple
#title Pion-Kaon Decay Data
#separator 44
#vector_separator 59
#column int EventID
#column int RunNumber
#column int PrimaryPDG
#column double PrimaryMom
#column double PrimaryPosX
#column double PrimaryPosY
#column double PrimaryPosZ
#column double RICH1_Beta
#column int RICH1_NPE
#column double RICH2_Beta
#column int RICH2_NPE
#column double Calo_TotalE
#column double Calo_EoP
#column int DWC1_NHits
#column double DWC1_TrackAngle
#column int DWC2_NHits
#column double DWC2_TrackAngle
#column int DecayKinkDetected
#column int SC1_Hit
#column int SC2_Hit
#column double TOF
#column int Decayed
#column double DecayPosX
#column double DecayPosY
#column double DecayPosZ
#column double DecayTime
#column int DecayProductPDG
#column int ReconstructedPID
#column int Survived
9,0,211,7.87817,-1.00754,0.434218,-50,0,0,3.71431,610,0.017384,0.0022066,0,0,7,0,0,0,1,0,0,0,0,0,0,0,-13,1
18,0,211,8.06286,-0.542782,0.707507,-50,0,0,3.61111,691,0.0212812,0.00263941,0,0,4,0,0,0,1,0,0,0,0,0,0,0,-13,1
